sample_id,session_id,timestamp_utc,t_session_s,target_id,tracker_serial,feature_stage,feature_kinematic_model_version,feature_link1_length_mm,feature_link2_length_mm,feature_q1_delta_deg,feature_q2_delta_deg,feature_q3_delta_deg,feature_q1_delta_rad,feature_q2_delta_rad,feature_q3_delta_rad,feature_target_x_mm,feature_target_y_mm,feature_target_z_mm,feature_pan_init_deg,feature_lift_init_deg,feature_elbow_init_deg,feature_pan_target_deg,feature_lift_target_deg,feature_elbow_target_deg,feature_velocity_deg_s,feature_hold_s,feature_status_armed,feature_status_fault,feature_status_enabled_axes,feature_status_configured_axes,feature_pan_pos_raw,feature_pan_logical_deg,feature_pan_reported_target_deg,feature_pan_load_raw,feature_pan_voltage_raw,feature_pan_temperature_c,feature_pan_current_raw,feature_lift_pos_raw,feature_lift_logical_deg,feature_lift_reported_target_deg,feature_lift_load_raw,feature_lift_voltage_raw,feature_lift_temperature_c,feature_lift_current_raw,feature_elbow_pos_raw,feature_elbow_logical_deg,feature_elbow_reported_target_deg,feature_elbow_load_raw,feature_elbow_voltage_raw,feature_elbow_temperature_c,feature_elbow_current_raw,label_window_mean_x_mm_relative,label_window_mean_y_mm_relative,label_window_mean_z_mm_relative,label_window_std_mm,label_window_max_span_mm,label_sample_count,label_window_start_s,label_window_end_s,tracker_valid_ratio,quality_flags
2000028,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.883187+00:00,,SYNRAW000028,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-0.331,5.075,22.963,-0.005777039824101231,0.08857545953871222,0.4007799561354579,-24.656798120940405,-2.7461071571389675,120.5493155568214,77.4,79.2,66.4,77.069,84.275,89.363,8.0,0.45,synthetic,synthetic,3,3,1634,76.92244403672089,76.92244403672089,-22,124,39,1,2020,85.17204158514511,85.17204158514511,123,123,43,11,1677,89.3824451005885,89.3824451005885,17,123,36,1,395.21559192366306,-138.71142718147084,273.8453243679117,2.6009899473131655,7.096121697495268,7,,,1.0,synthetic_nonlinear_interp
2000029,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.884187+00:00,,SYNRAW000029,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,20.728,-11.229,67.701,0.36177184735338463,-0.19598302170644324,1.181605356892681,-121.4715283510192,143.24542607120569,108.3039493398463,77.4,79.2,66.4,98.12800000000001,67.971,134.101,8.0,0.45,synthetic,synthetic,3,3,1972,98.06242660666275,98.06242660666275,-9,124,38,2,1748,68.18167925016058,68.18167925016058,47,123,49,2,2443,134.17008659376765,134.17008659376765,22,124,39,1,412.5112874438386,-150.2967637094272,68.36044639405249,2.8185511001555033,7.601634564406823,8,,,0.9999999999999998,synthetic_nonlinear_interp
2000030,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.885187+00:00,,SYNRAW000030,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-3.723,0.666,57.95,-0.06497860805174889,0.011623892818282236,1.011418301530714,-96.71888701567671,-26.241588357357173,174.2263407837237,77.4,79.2,66.4,73.677,79.866,124.35000000000001,8.0,0.45,synthetic,synthetic,3,3,1582,73.6821849334562,73.6821849334562,0,124,40,1,1939,80.10978956293424,80.10978956293424,41,123,45,2,2277,124.43665547253252,124.43665547253252,29,124,38,1,473.547783822728,-202.8897172806461,209.23294415835068,1.8548755438461983,5.074615668310491,8,,,1.0,synthetic_nonlinear_interp
2000031,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.886187+00:00,,SYNRAW000031,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-2.155,7.457,21.875,-0.0376118453804778,0.13014920232121716,0.3817907738737596,-28.51176728616972,-17.74190949949423,136.90851150590638,77.4,79.2,66.4,75.245,86.657,88.275,8.0,0.45,synthetic,synthetic,3,3,1605,75.15561391266783,75.15561391266783,-15,124,39,1,2057,87.52954712863264,87.52954712863264,130,123,42,11,1657,88.22009618549077,88.22009618549077,17,123,36,1,398.5937766254459,-158.52842768058832,289.0277307345482,2.9346774664841204,7.974993935790359,7,,,1.0,synthetic_nonlinear_interp
2000032,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.887187+00:00,,SYNRAW000032,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-4.734,-7.923,61.813,-0.08262388678941156,-0.13828243663551074,1.078840370535255,-86.41201196486308,-34.250221333067344,120.22476220526596,77.4,79.2,66.4,72.66600000000001,71.277,128.21300000000002,8.0,0.45,synthetic,synthetic,3,3,1569,72.90875802462865,72.90875802462865,20,124,37,1,1802,71.57771033049649,71.57771033049649,43,123,45,2,2345,128.42369702766194,128.42369702766194,40,124,37,1,499.4116390875794,-158.39178625398142,174.34019190810844,1.4363705622594447,3.843587585796391,7,,,1.0,synthetic_nonlinear_interp
2000033,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.888187+00:00,,SYNRAW000033,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,18.569,4.421,31.038,0.32409018880282703,0.07716100623066931,0.541715293234,-62.038494246946684,147.126581274674,139.14938621272148,77.4,79.2,66.4,95.96900000000001,83.62100000000001,97.438,8.0,0.45,synthetic,synthetic,3,3,1931,95.48680795328866,95.48680795328866,-52,124,37,2,2001,83.98940149134795,83.98940149134795,80,123,43,5,1818,97.60604939287724,97.60604939287724,40,124,37,2,291.6079437244804,-154.68588414921427,152.83627242046472,3.560520972890304,10.04388146076095,8,,,0.9999999999999999,synthetic_nonlinear_interp
2000034,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.889187+00:00,,SYNRAW000034,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-2.512,15.139,20.426,-0.04384267081009756,0.26422539545942153,0.35650095301236173,-48.15484405792186,-19.822801052790634,194.6737207023283,77.4,79.2,66.4,74.888,94.339,86.82600000000001,8.0,0.45,synthetic,synthetic,3,3,1601,74.90309805080028,74.90309805080028,1,124,36,1,2180,95.20759738240457,95.20759738240457,133,123,43,11,1637,87.0476085599585,87.0476085599585,40,123,36,1,384.53901273454795,-228.8943551704174,307.8973781344282,2.9871671848624506,8.216096594176042,7,,,0.9963780307489204,synthetic_nonlinear_interp
2000035,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.890187+00:00,,SYNRAW000035,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,1.317,30.0,14.16,0.02298598624876532,0.5235987755982988,0.24713862208239706,-96.81948445965178,9.269134309713094,289.33288699569613,77.4,79.2,66.4,78.717,109.2,80.56,8.0,0.45,synthetic,synthetic,3,3,1660,78.5609888311911,78.5609888311911,-15,124,36,2,2422,110.34248008334792,110.34248008334792,163,123,46,15,1529,80.75051134136132,80.75051134136132,35,124,37,1,348.67744773778776,-335.43024972577484,318.2623703795011,2.721415563201795,7.571435669440543,7,,,1.0,synthetic_nonlinear_interp
2000036,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.891187+00:00,,SYNRAW000036,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-9.292,-3.571,44.263,-0.1621759940953131,-0.06232570758871751,0.7725350868102501,-54.85613079837942,-72.83128505041388,111.71289895409828,77.4,79.2,66.4,68.108,75.629,110.66300000000001,8.0,0.45,synthetic,synthetic,3,3,1493,68.14379263336838,68.14379263336838,-6,124,36,1,1879,76.38022325637662,76.38022325637662,102,123,44,6,2046,110.9715064535322,110.9715064535322,38,124,37,2,500.7744643975693,-142.7412360767857,243.75601248373087,2.46193038513209,6.856028720581009,7,,,1.0,synthetic_nonlinear_interp
2000037,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.892187+00:00,,SYNRAW000037,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-11.908,5.371,69.582,-0.20783380732748474,0.09374163412461545,1.2144350001226942,-156.93985413118938,-72.3441406322922,221.22395879531575,77.4,79.2,66.4,65.492,84.571,135.982,8.0,0.45,synthetic,synthetic,3,3,1449,65.41577009632768,65.41577009632768,-8,124,35,1,2018,85.04953606773807,85.04953606773807,72,123,41,4,2475,136.02435296113092,136.02435296113092,17,124,37,1,529.085974035669,-250.52692494168983,199.76650687261568,1.2947620405722362,3.5232653291263114,8,,,1.0,synthetic_nonlinear_interp
2000038,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.893187+00:00,,SYNRAW000038,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,6.5,32.812,69.928,0.11344640137963143,0.5726774341643793,1.2204738393345946,-293.3067515431554,23.549720994773732,357.64143880185105,77.4,79.2,66.4,83.9,112.012,136.328,8.0,0.45,synthetic,synthetic,3,3,1745,83.89400557515972,83.89400557515972,0,124,35,1,2455,112.43401760420402,112.43401760420402,66,123,41,3,2479,136.26934552082759,136.26934552082759,-5,124,36,0,416.48180915387076,-400.2638761753023,149.41637671123718,1.1775353997934443,3.177659706940739,7,,,0.9999999999999998,synthetic_nonlinear_interp
2000039,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.894187+00:00,,SYNRAW000039,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-20.408,27.968,10.127,-0.3561867937470028,0.4881336851977741,0.17674949334946577,-104.14951068930284,-147.2783961651105,264.086947539246,77.4,79.2,66.4,56.992000000000004,107.168,76.527,8.0,0.45,synthetic,synthetic,3,3,1319,57.24706157923204,57.24706157923204,40,124,36,5,2378,107.62060929808548,107.62060929808548,93,123,43,6,1463,76.90678267489947,76.90678267489947,40,124,36,2,558.941230591352,-301.6130587829681,392.38617685739973,2.538248409820046,7.013170465424784,8,,,0.9999999999999999,synthetic_nonlinear_interp
2000040,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.895187+00:00,,SYNRAW000040,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,1.614,-11.411,69.097,0.02816961412718848,-0.19915952094507294,1.2059701532505218,-99.17734773495296,11.294006972884716,109.67258762885041,77.4,79.2,66.4,79.01400000000001,67.789,135.497,8.0,0.45,synthetic,synthetic,3,3,1666,78.94472702728238,78.94472702728238,-7,124,38,1,1747,68.12280321678514,68.12280321678514,53,123,45,2,2470,135.75337209632687,135.75337209632687,40,124,38,1,484.58080957890047,-157.84307247312924,130.51794784271164,2.0726797491816553,5.634553783659803,8,,,0.9999999999999998,synthetic_nonlinear_interp
2000041,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.896187+00:00,,SYNRAW000041,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,21.883,-3.484,37.88,0.3819304002139191,-0.06080727113948244,0.6611307206554521,-68.99082405121865,173.11604638429452,94.75093804973427,77.4,79.2,66.4,99.283,75.71600000000001,104.28,8.0,0.45,synthetic,synthetic,3,3,1989,99.0880379957067,99.0880379957067,-40,124,37,3,1876,76.1974245448765,76.1974245448765,92,123,44,5,1938,104.63224804965154,104.63224804965154,44,124,39,2,321.38636945210345,-106.82875319498561,111.75263536044237,2.9650818405582435,8.123331437418525,7,,,0.9999999999999998,synthetic_nonlinear_interp
2000042,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.897187+00:00,,SYNRAW000042,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,24.6,6.572,62.455,0.4293509959906051,0.11470303844106734,1.0900453843330584,-163.93338763590754,153.86330817175173,221.0853449324652,77.4,79.2,66.4,102.0,85.772,128.85500000000002,8.0,0.45,synthetic,synthetic,3,3,2028,101.56264308449762,101.56264308449762,-57,124,37,4,2047,86.86796909421949,86.86796909421949,133,123,46,9,2357,129.12029583871697,129.12029583871697,26,123,39,1,335.14988468931296,-248.20149020087447,83.09528499540413,1.6645646795859752,4.44992768485341,8,,,1.0,synthetic_nonlinear_interp
2000043,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.898187+00:00,,SYNRAW000043,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-15.461,4.123,35.019,-0.2698453556508433,0.07195992505972622,0.6111968507558942,-62.10123070928747,-121.11914473193056,147.81825301870754,77.4,79.2,66.4,61.93900000000001,83.32300000000001,101.41900000000001,8.0,0.45,synthetic,synthetic,3,3,1391,61.77472470090025,61.77472470090025,-5,124,36,1,2001,84.004654984381,84.004654984381,91,123,44,7,1889,101.79411109345533,101.79411109345533,45,124,37,2,534.452943489183,-172.83901721845464,299.4785233731998,2.305743621244412,6.447529098477121,7,,,0.9999999999999999,synthetic_nonlinear_interp
2000044,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.899187+00:00,,SYNRAW000044,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,22.51,11.878,61.448,0.3928736146239236,0.20731020855188648,1.0724699187654756,-175.77721095356864,134.36377768806375,253.33909417613043,77.4,79.2,66.4,99.91000000000001,91.078,127.84800000000001,8.0,0.45,synthetic,synthetic,3,3,1995,99.4716727487086,99.4716727487086,-60,124,37,4,2133,92.26070631654429,92.26070631654429,146,123,46,10,2336,127.88527946608127,127.88527946608127,9,124,38,0,327.9151036859609,-281.423689719936,97.28778279901815,1.641234014950966,4.359453675153223,8,,,1.0,synthetic_nonlinear_interp
2000045,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.900187+00:00,,SYNRAW000045,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,21.243,-10.525,40.632,0.3707602930011554,-0.1836959037724032,0.709162181670336,-63.826982667824716,169.55706552056452,45.52392611469055,77.4,79.2,66.4,98.643,68.675,107.03200000000001,8.0,0.45,synthetic,synthetic,3,3,1980,98.5537522784938,98.5537522784938,-23,124,37,3,1765,69.21890063841785,69.21890063841785,87,123,44,4,1985,107.40512823735462,107.40512823735462,43,124,39,2,361.18470009991785,-62.682634892639896,92.93100515028458,2.9069507798304177,8.005638366931667,7,,,1.0,synthetic_nonlinear_interp
2000046,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.901187+00:00,,SYNRAW000046,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,1.921,17.74,9.769,0.03352777493081107,0.30962140930379406,0.17050121462732606,-37.137919859666745,15.524553193522602,183.7870087629388,77.4,79.2,66.4,79.32100000000001,96.94,76.16900000000001,8.0,0.45,synthetic,synthetic,3,3,1672,79.31219830698925,79.31219830698925,2,124,36,1,2223,97.87923373835456,97.87923373835456,156,123,47,14,1458,76.58779822285486,76.58779822285486,57,123,37,2,310.85142070160214,-214.2939421788834,293.63040396556124,3.2555917329332416,9.100659434808046,7,,,0.9915329563473632,synthetic_nonlinear_interp
2000047,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.902187+00:00,,SYNRAW000047,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,20.273,29.168,53.016,0.35383059925681043,0.509077636221706,0.9253037562373138,-228.75581989184246,100.19098315406627,344.3535960056301,77.4,79.2,66.4,97.673,108.368,119.416,8.0,0.45,synthetic,synthetic,3,3,1960,97.27708605336213,97.27708605336213,-53,124,37,3,2401,109.06043214338403,109.06043214338403,105,123,46,7,2193,119.52273514704069,119.52273514704069,16,124,38,1,307.0125672907401,-386.2293509501407,117.81664473645992,1.8149825433581153,4.943420794468044,7,,,1.0,synthetic_nonlinear_interp
2000048,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.903187+00:00,,SYNRAW000048,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,17.789,-17.558,60.914,0.3104766206372713,-0.3064449100651644,1.063149860559826,-89.1841360341844,131.81154837438936,46.804542496825874,77.4,79.2,66.4,95.18900000000001,61.642,127.31400000000001,8.0,0.45,synthetic,synthetic,3,3,1922,94.93837978542376,94.93837978542376,-34,124,38,2,1648,61.92366697140547,61.92366697140547,49,123,49,2,2327,127.38065415539324,127.38065415539324,36,124,39,1,438.8113775283902,-96.24117874832284,69.82330615246416,1.950713288629931,5.279661726948331,8,,,1.0,synthetic_nonlinear_interp
2000049,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.904187+00:00,,SYNRAW000049,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-4.074,26.246,48.091,-0.07110471372624898,0.4580791154784317,0.839346290576593,-177.74952241654734,-22.95222223035697,325.24108104884317,77.4,79.2,66.4,73.32600000000001,105.446,114.49100000000001,8.0,0.45,synthetic,synthetic,3,3,1574,73.18128967629175,73.18128967629175,-18,124,34,1,2357,106.27363749213467,106.27363749213467,115,123,41,9,2111,114.7606897529656,114.7606897529656,37,124,36,1,437.79074636153115,-368.51535471357715,261.30964320895635,2.4024656292352335,6.93090315701644,8,,,1.0,synthetic_nonlinear_interp
2000050,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.905187+00:00,,SYNRAW000050,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-8.822,35.716,11.975,-0.15397294661093974,0.6233617956422948,0.20900317792632095,-126.272393338497,-58.00303920069764,323.0354633897077,77.4,79.2,66.4,68.578,114.916,78.375,8.0,0.45,synthetic,synthetic,3,3,1495,68.23172579266974,68.23172579266974,-34,124,37,1,2507,115.67478880987471,115.67478880987471,124,123,43,11,1491,78.53049224400739,78.53049224400739,16,124,36,1,444.0163035881231,-382.33141106749156,361.29179139306405,2.4250468417529736,6.577668530411881,7,,,1.0,synthetic_nonlinear_interp
2000051,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.906187+00:00,,SYNRAW000051,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,19.504,9.419,27.592,0.34040901730897405,0.1643925622453459,0.4815712472102754,-70.48718714774255,152.13221085583166,169.4896017062244,77.4,79.2,66.4,96.90400000000001,88.619,93.992,8.0,0.45,synthetic,synthetic,3,3,1946,96.44466607730375,96.44466607730375,-46,124,37,2,2085,89.27017454853993,89.27017454853993,96,123,43,7,1760,94.26681198609654,94.26681198609654,45,124,36,2,266.83616207401485,-190.56362384632365,158.78630139879766,3.3288218600776998,9.467598841253304,7,,,1.0,synthetic_nonlinear_interp
2000052,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.907187+00:00,,SYNRAW000052,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,21.504,25.397,11.929,0.37531560234886063,0.44326127012899985,0.20820032647040357,-99.8877138506658,157.64068918447194,249.9362127420637,77.4,79.2,66.4,98.90400000000001,104.59700000000001,78.32900000000001,8.0,0.45,synthetic,synthetic,3,3,1973,98.0994725777483,98.0994725777483,-78,124,36,4,2345,105.5187910390489,105.5187910390489,134,123,48,11,1492,78.5883836873183,78.5883836873183,42,124,37,2,208.371221224532,-265.1853869282411,172.22527304936952,3.21110640375995,8.897388071614438,8,,,0.9999999999999999,synthetic_nonlinear_interp
2000053,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.908187+00:00,,SYNRAW000053,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,19.155,2.273,56.148,0.33431781821951384,0.03967133389783111,0.9799674684097762,-117.89662710990045,132.72606812097328,182.2820642075037,77.4,79.2,66.4,96.555,81.473,122.548,8.0,0.45,synthetic,synthetic,3,3,1946,96.45199294171043,96.45199294171043,-16,124,38,3,1971,82.11103382279289,82.11103382279289,91,123,44,6,2252,123.00190550700584,123.00190550700584,47,124,38,2,344.5497978146815,-207.78089783360534,115.1947220104782,2.6990343564657615,7.354737236259043,8,,,0.9999999999999999,synthetic_nonlinear_interp
2000054,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.909187+00:00,,SYNRAW000054,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,18.247,-15.817,61.155,0.31847022861140534,-0.2760587277879431,1.0673561040571322,-92.35761916337104,134.39663356156527,60.48344604546992,77.4,79.2,66.4,95.647,63.383,127.555,8.0,0.45,synthetic,synthetic,3,3,1928,95.3335909789919,95.3335909789919,-34,124,38,2,1676,63.64922551787205,63.64922551787205,48,123,49,2,2331,127.58559295832674,127.58559295832674,31,124,39,1,428.89624102038107,-106.3837722020511,73.8281251077307,2.041057810769494,5.530910707124359,8,,,0.9999999999999998,synthetic_nonlinear_interp
2000055,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:52.910187+00:00,,SYNRAW000055,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,21.36,24.425,44.231,0.3728023282259888,0.426296669799615,0.7719765814496119,-177.81848508359698,126.00215632695219,310.33292455187535,77.4,79.2,66.4,98.76,103.625,110.631,8.0,0.45,synthetic,synthetic,3,3,1976,98.33356855663739,98.33356855663739,-61,124,37,3,2324,104.24341676239898,104.24341676239898,104,123,48,7,2040,110.6207629759249,110.6207629759249,23,124,39,1,279.10192050745997,-348.13937743562417,131.23971570857304,2.288162806187131,6.3779505841718604,8,,,1.0,synthetic_nonlinear_interp
