planned_order_index,target_id,q1_bin,q2_bin,q3_bin,workspace_yaw_bin,workspace_radial_bin,workspace_z_bin,q1_requested_delta_deg,q2_requested_delta_deg,q3_requested_delta_deg,q1_commanded_delta_deg,q2_commanded_delta_deg,q3_commanded_delta_deg,q1_commanded_delta_rad,q2_commanded_delta_rad,q3_commanded_delta_rad,target_x_mm,target_y_mm,target_z_mm,target_base_radial_mm,commanded_fk_x_mm,commanded_fk_y_mm,commanded_fk_z_mm,pan_init_deg,lift_init_deg,elbow_init_deg,pan_target_deg,lift_target_deg,elbow_target_deg,velocity_deg_s,hold_s,pan_command,lift_command,elbow_command
2000054,SYNRAW000054,8,0,8,8,8,0,18.247,-15.817,61.155,18.247,-15.817,61.155,0.31847022861140534,-0.2760587277879431,1.0673561040571322,-92.35761916337104,134.39663356156527,60.48344604546992,429.22577481651416,-92.35761916337104,134.39663356156527,60.48344604546992,77.4,79.2,66.4,95.647,63.383,127.555,8.0,0.45,SYNTHETIC SET shoulder_pan 95.647 8.000,SYNTHETIC SET shoulder_lift 63.383 8.000,SYNTHETIC SET elbow_flex 127.555 8.000
2000055,SYNRAW000055,9,7,5,9,5,8,21.36,24.425,44.231,21.36,24.425,44.231,0.3728023282259888,0.426296669799615,0.7719765814496119,-177.81848508359698,126.00215632695219,310.33292455187535,345.9443191510306,-177.81848508359698,126.00215632695219,310.33292455187535,77.4,79.2,66.4,98.76,103.625,110.631,8.0,0.45,SYNTHETIC SET shoulder_pan 98.760 8.000,SYNTHETIC SET shoulder_lift 103.625 8.000,SYNTHETIC SET elbow_flex 110.631 8.000
2000056,SYNRAW000056,0,8,9,0,1,9,-21.701,32.449,68.295,-21.701,32.449,68.295,-0.37875390097528944,0.56634188897964,1.1919726126495274,-299.42343041087764,-79.8231664888764,357.4585883441406,215.87658088929174,-299.42343041087764,-79.8231664888764,357.4585883441406,77.4,79.2,66.4,55.699000000000005,111.649,134.695,8.0,0.45,SYNTHETIC SET shoulder_pan 55.699 8.000,SYNTHETIC SET shoulder_lift 111.649 8.000,SYNTHETIC SET elbow_flex 134.695 8.000
2000057,SYNRAW000057,8,7,0,8,8,6,16.182,24.068,10.92,16.182,24.068,10.92,0.2824291795577224,0.4200658443699953,0.19058995431778078,-79.57094755687977,122.00271400253027,237.02714437636857,437.7730580588567,-79.57094755687977,122.00271400253027,237.02714437636857,77.4,79.2,66.4,93.58200000000001,103.268,77.32000000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 93.582 8.000,SYNTHETIC SET shoulder_lift 103.268 8.000,SYNTHETIC SET elbow_flex 77.320 8.000
2000058,SYNRAW000058,6,5,9,6,5,6,5.066,11.373,67.578,5.066,11.373,67.578,0.08841837990603273,0.19849629582931508,1.179458601912728,-168.85967816542163,29.355429065915683,255.45134145804633,332.4389477187535,-168.85967816542163,29.355429065915683,255.45134145804633,77.4,79.2,66.4,82.46600000000001,90.57300000000001,133.978,8.0,0.45,SYNTHETIC SET shoulder_pan 82.466 8.000,SYNTHETIC SET shoulder_lift 90.573 8.000,SYNTHETIC SET elbow_flex 133.978 8.000
2000059,SYNRAW000059,4,6,7,4,5,7,-3.487,16.916,51.945,-3.487,16.916,51.945,-0.060859631017042275,0.2952398962673608,0.9066112799484545,-141.5188509135289,-21.84400642152739,273.8324678374995,359.14606341556976,-141.5188509135289,-21.84400642152739,273.8324678374995,77.4,79.2,66.4,73.91300000000001,96.116,118.345,8.0,0.45,SYNTHETIC SET shoulder_pan 73.913 8.000,SYNTHETIC SET shoulder_lift 96.116 8.000,SYNTHETIC SET elbow_flex 118.345 8.000
2000060,SYNRAW000060,6,4,9,6,5,5,8.06,4.863,68.604,8.06,4.863,68.604,0.14067353771074298,0.08487536152448426,1.1973656800381898,-147.68141885989854,49.891437490868974,217.1632470455719,355.833582101914,-147.68141885989854,49.891437490868974,217.1632470455719,77.4,79.2,66.4,85.46000000000001,84.063,135.00400000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 85.460 8.000,SYNTHETIC SET shoulder_lift 84.063 8.000,SYNTHETIC SET elbow_flex 135.004 8.000
2000061,SYNRAW000061,6,9,0,6,6,9,6.822,36.362,11.879,6.822,36.362,11.879,0.11906636157105316,0.6346366226101782,0.2073276618444064,-127.86756838764069,44.519032875876015,327.0560329865206,374.78592682480837,-127.86756838764069,44.519032875876015,327.0560329865206,77.4,79.2,66.4,84.22200000000001,115.56200000000001,78.27900000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 84.222 8.000,SYNTHETIC SET shoulder_lift 115.562 8.000,SYNTHETIC SET elbow_flex 78.279 8.000
2000062,SYNRAW000062,3,0,7,3,8,0,-8.672,-16.012,55.599,-8.672,-16.012,55.599,-0.15135495273294827,-0.27946211982933206,0.9703856108163272,-62.56596126239666,-66.71805424306208,44.69822710203418,442.4927536223291,-62.56596126239666,-66.71805424306208,44.69822710203418,77.4,79.2,66.4,68.72800000000001,63.188,121.999,8.0,0.45,SYNTHETIC SET shoulder_pan 68.728 8.000,SYNTHETIC SET shoulder_lift 63.188 8.000,SYNTHETIC SET elbow_flex 121.999 8.000
2000063,SYNRAW000063,8,7,9,8,2,9,18.941,25.121,65.712,18.941,25.121,65.712,0.33058281362024594,0.4384441613934955,1.1468907580705139,-245.83373502106843,87.22381015085382,327.3382540682326,268.7163621936198,-245.83373502106843,87.22381015085382,327.3382540682326,77.4,79.2,66.4,96.34100000000001,104.321,132.11200000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 96.341 8.000,SYNTHETIC SET shoulder_lift 104.321 8.000,SYNTHETIC SET elbow_flex 132.112 8.000
2000064,SYNRAW000064,8,7,8,8,4,8,19.087,23.608,58.968,19.087,23.608,58.968,0.3331309943281577,0.4120373298108213,1.0291857533160162,-215.79918542298216,98.34114607054379,318.4665182308891,300.73424151018867,-215.79918542298216,98.34114607054379,318.4665182308891,77.4,79.2,66.4,96.48700000000001,102.808,125.36800000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 96.487 8.000,SYNTHETIC SET shoulder_lift 102.808 8.000,SYNTHETIC SET elbow_flex 125.368 8.000
2000065,SYNRAW000065,7,1,8,7,8,1,11.467,-13.315,63.189,11.467,-13.315,63.189,0.20013690532618977,-0.23239058990304498,1.102856101042697,-87.5703078879349,83.66242316131996,83.83445354766644,420.82971851436133,-87.5703078879349,83.66242316131996,83.83445354766644,77.4,79.2,66.4,88.867,65.885,129.589,8.0,0.45,SYNTHETIC SET shoulder_pan 88.867 8.000,SYNTHETIC SET shoulder_lift 65.885 8.000,SYNTHETIC SET elbow_flex 129.589 8.000
2000066,SYNRAW000066,3,8,8,3,2,9,-5.31,29.66,59.802,-5.31,29.66,59.802,-0.09267698328089889,0.5176646561415181,1.043741799277649,-238.5557016852958,-24.299478326678095,348.4468216597946,262.5711061183556,-238.5557016852958,-24.299478326678095,348.4468216597946,77.4,79.2,66.4,72.09,108.86,126.202,8.0,0.45,SYNTHETIC SET shoulder_pan 72.090 8.000,SYNTHETIC SET shoulder_lift 108.860 8.000,SYNTHETIC SET elbow_flex 126.202 8.000
2000067,SYNRAW000067,4,7,3,4,7,7,-0.332,23.215,30.225,-0.332,23.215,30.225,-0.005794493116621174,0.4051781858504836,0.5275257664152861,-105.16412494782229,-2.2878993665267293,278.90146214745994,394.84250367929013,-105.16412494782229,-2.2878993665267293,278.90146214745994,77.4,79.2,66.4,77.06800000000001,102.415,96.625,8.0,0.45,SYNTHETIC SET shoulder_pan 77.068 8.000,SYNTHETIC SET shoulder_lift 102.415 8.000,SYNTHETIC SET elbow_flex 96.625 8.000
2000068,SYNRAW000068,4,8,6,4,4,9,-2.444,30.17,46.499,-2.444,30.17,46.499,-0.042655846918741414,0.5265658353266892,0.8115606488848434,-194.80120049680926,-13.026414842900513,345.3810556318213,305.47666801549366,-194.80120049680926,-13.026414842900513,345.3810556318213,77.4,79.2,66.4,74.956,109.37,112.899,8.0,0.45,SYNTHETIC SET shoulder_pan 74.956 8.000,SYNTHETIC SET shoulder_lift 109.370 8.000,SYNTHETIC SET elbow_flex 112.899 8.000
2000069,SYNRAW000069,3,5,9,3,4,6,-9.585,11.608,69.494,-9.585,11.608,69.494,-0.16728980880365651,0.20259781957150177,1.2128991103809394,-179.73497875415484,-54.08253374326199,257.95746122349107,324.799329262997,-179.73497875415484,-54.08253374326199,257.95746122349107,77.4,79.2,66.4,67.815,90.808,135.894,8.0,0.45,SYNTHETIC SET shoulder_pan 67.815 8.000,SYNTHETIC SET shoulder_lift 90.808 8.000,SYNTHETIC SET elbow_flex 135.894 8.000
2000070,SYNRAW000070,8,5,9,8,4,7,15.12,14.983,69.267,15.12,14.983,69.267,0.26389378290154264,0.2615026818263104,1.2089372129789122,-200.88771172855414,80.81871115431106,276.55343497585807,309.8383854005576,-200.88771172855414,80.81871115431106,276.55343497585807,77.4,79.2,66.4,92.52000000000001,94.183,135.667,8.0,0.45,SYNTHETIC SET shoulder_pan 92.520 8.000,SYNTHETIC SET shoulder_lift 94.183 8.000,SYNTHETIC SET elbow_flex 135.667 8.000
2000071,SYNRAW000071,4,7,9,4,3,8,-0.575,23.108,66.728,-0.575,23.108,66.728,-0.010035643198967395,0.4033106835508497,1.1646233032707762,-223.51144419612928,-2.7748336502606517,317.7388439279496,276.5024795409559,-223.51144419612928,-2.7748336502606517,317.7388439279496,77.4,79.2,66.4,76.825,102.308,133.128,8.0,0.45,SYNTHETIC SET shoulder_pan 76.825 8.000,SYNTHETIC SET shoulder_lift 102.308 8.000,SYNTHETIC SET elbow_flex 133.128 8.000
2000072,SYNRAW000072,6,7,5,6,5,8,6.705,24.4,44.163,6.705,24.4,44.163,0.1170243263462198,0.4258603374866164,0.7707897575582557,-156.06784611869773,40.4331706341808,310.0953278668834,346.3006898072318,-156.06784611869773,40.4331706341808,310.0953278668834,77.4,79.2,66.4,84.105,103.6,110.563,8.0,0.45,SYNTHETIC SET shoulder_pan 84.105 8.000,SYNTHETIC SET shoulder_lift 103.600 8.000,SYNTHETIC SET elbow_flex 110.563 8.000
2000073,SYNRAW000073,5,0,8,5,8,0,2.034,-17.805,63.473,2.034,-17.805,63.473,0.03549999698556466,-0.31075587331759036,1.1078128361183608,-74.87423047544034,15.09830661544473,51.32699285524106,425.39379259281986,-74.87423047544034,15.09830661544473,51.32699285524106,77.4,79.2,66.4,79.43400000000001,61.395,129.873,8.0,0.45,SYNTHETIC SET shoulder_pan 79.434 8.000,SYNTHETIC SET shoulder_lift 61.395 8.000,SYNTHETIC SET elbow_flex 129.873 8.000
2000074,SYNRAW000074,7,0,9,7,8,0,10.991,-18.37,65.088,10.991,-18.37,65.088,0.19182913808669674,-0.3206169835913584,1.135999903538069,-85.90728931863234,80.4239679823771,51.051986570861544,421.83028301139456,-85.90728931863234,80.4239679823771,51.051986570861544,77.4,79.2,66.4,88.391,60.83,131.488,8.0,0.45,SYNTHETIC SET shoulder_pan 88.391 8.000,SYNTHETIC SET shoulder_lift 60.830 8.000,SYNTHETIC SET elbow_flex 131.488 8.000
2000075,SYNRAW000075,4,2,5,4,9,1,-3.579,-5.931,45.327,-3.579,-5.931,45.327,-0.062465333928877056,-0.10351547793578368,0.7911053900514697,-47.933705509865646,-28.275257524870273,95.93610061549977,452.94969345628067,-47.933705509865646,-28.275257524870273,95.93610061549977,77.4,79.2,66.4,73.82100000000001,73.269,111.727,8.0,0.45,SYNTHETIC SET shoulder_pan 73.821 8.000,SYNTHETIC SET shoulder_lift 73.269 8.000,SYNTHETIC SET elbow_flex 111.727 8.000
2000076,SYNRAW000076,5,1,9,5,7,2,1.153,-10.463,65.9,1.153,-10.463,65.9,0.02012364627549462,-0.1826137996361667,1.1501719770642633,-91.60857606900713,8.219434104221527,110.22042010620645,408.4741292142962,-91.60857606900713,8.219434104221527,110.22042010620645,77.4,79.2,66.4,78.55300000000001,68.73700000000001,132.3,8.0,0.45,SYNTHETIC SET shoulder_pan 78.553 8.000,SYNTHETIC SET shoulder_lift 68.737 8.000,SYNTHETIC SET elbow_flex 132.300 8.000
2000077,SYNRAW000077,1,8,0,1,7,7,-17.926,28.714,12.632,-17.926,28.714,12.632,-0.3128677217125035,0.5011538414176517,0.2204699911119237,-106.80611417246516,-127.19523334522331,276.2522648417264,413.2554406634017,-106.80611417246516,-127.19523334522331,276.2522648417264,77.4,79.2,66.4,59.474000000000004,107.914,79.03200000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 59.474 8.000,SYNTHETIC SET shoulder_lift 107.914 8.000,SYNTHETIC SET elbow_flex 79.032 8.000
2000078,SYNRAW000078,9,4,7,9,7,4,20.47,3.892,55.399,20.47,3.892,55.399,0.35726889788323923,0.0679282144876193,0.9668949523123387,-123.9052666750648,140.39165221226128,192.3172091185024,401.4437251292423,-123.9052666750648,140.39165221226128,192.3172091185024,77.4,79.2,66.4,97.87,83.092,121.799,8.0,0.45,SYNTHETIC SET shoulder_pan 97.870 8.000,SYNTHETIC SET shoulder_lift 83.092 8.000,SYNTHETIC SET elbow_flex 121.799 8.000
2000079,SYNRAW000079,3,9,0,3,6,8,-5.42,36.361,11.479,-5.42,36.361,11.479,-0.09459684545809266,0.6346191693176582,0.20034634483642907,-125.85040446916923,-35.49932400546316,326.11593563477,375.82991078509053,-125.85040446916923,-35.49932400546316,326.11593563477,77.4,79.2,66.4,71.98,115.561,77.879,8.0,0.45,SYNTHETIC SET shoulder_pan 71.980 8.000,SYNTHETIC SET shoulder_lift 115.561 8.000,SYNTHETIC SET elbow_flex 77.879 8.000
2000080,SYNRAW000080,7,4,9,7,5,5,13.781,5.624,69.171,13.781,5.624,69.171,0.24052382421733856,0.09815731713216108,1.2072616968969978,-159.09381814555502,83.61473013939033,222.39865341448163,351.01060941638076,-159.09381814555502,83.61473013939033,222.39865341448163,77.4,79.2,66.4,91.18100000000001,84.824,135.57100000000003,8.0,0.45,SYNTHETIC SET shoulder_pan 91.181 8.000,SYNTHETIC SET shoulder_lift 84.824 8.000,SYNTHETIC SET elbow_flex 135.571 8.000
2000081,SYNRAW000081,4,8,9,4,0,9,-0.476,32.807,70.038,-0.476,32.807,70.038,-0.008307767239493008,0.5725901677017797,1.2223937015117885,-292.3199045624221,-1.725397588423782,357.5382802029542,207.68726257958048,-292.3199045624221,-1.725397588423782,357.5382802029542,77.4,79.2,66.4,76.924,112.007,136.438,8.0,0.45,SYNTHETIC SET shoulder_pan 76.924 8.000,SYNTHETIC SET shoulder_lift 112.007 8.000,SYNTHETIC SET elbow_flex 136.438 8.000
2000082,SYNRAW000082,1,2,6,1,8,2,-18.557,-5.435,48.301,-18.557,-5.435,48.301,-0.3238807492925877,-0.0948586448458918,0.8430114820057811,-77.90853394354214,-141.69690796100787,107.64227490912864,445.2406309439877,-77.90853394354214,-141.69690796100787,107.64227490912864,77.4,79.2,66.4,58.843,73.765,114.70100000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 58.843 8.000,SYNTHETIC SET shoulder_lift 73.765 8.000,SYNTHETIC SET elbow_flex 114.701 8.000
2000083,SYNRAW000083,8,3,8,8,6,4,18.628,1.923,63.58,18.628,1.923,63.58,0.3251199330615037,0.033562681515850956,1.1096803384179947,-137.29171022968367,122.26218584110528,192.06351080438407,382.7601671474616,-137.29171022968367,122.26218584110528,192.06351080438407,77.4,79.2,66.4,96.028,81.123,129.98000000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 96.028 8.000,SYNTHETIC SET shoulder_lift 81.123 8.000,SYNTHETIC SET elbow_flex 129.980 8.000
2000084,SYNRAW000084,4,6,9,4,3,7,-0.947,17.565,68.707,-0.947,17.565,68.707,-0.0165282680163863,0.306567083112804,1.199163369167744,-201.02428830894425,-4.9420007260041485,290.1130615334572,299.0165539771153,-201.02428830894425,-4.9420007260041485,290.1130615334572,77.4,79.2,66.4,76.453,96.765,135.107,8.0,0.45,SYNTHETIC SET shoulder_pan 76.453 8.000,SYNTHETIC SET shoulder_lift 96.765 8.000,SYNTHETIC SET elbow_flex 135.107 8.000
2000085,SYNRAW000085,1,1,8,1,7,2,-15.393,-11.112,62.557,-15.393,-11.112,62.557,-0.2686585317594872,-0.1939409864816099,1.0918256201700929,-96.0026522350561,-111.2263087751394,98.58379991640456,419.02881615093213,-96.0026522350561,-111.2263087751394,98.58379991640456,77.4,79.2,66.4,62.007000000000005,68.08800000000001,128.957,8.0,0.45,SYNTHETIC SET shoulder_pan 62.007 8.000,SYNTHETIC SET shoulder_lift 68.088 8.000,SYNTHETIC SET elbow_flex 128.957 8.000
2000086,SYNRAW000086,7,6,7,7,4,8,13.813,19.675,56.653,13.813,19.675,56.653,0.24108232957797676,0.34339353032988434,0.9887813811323475,-179.7786272053785,78.73095670175447,295.33827868452533,329.7579280891446,-179.7786272053785,78.73095670175447,295.33827868452533,77.4,79.2,66.4,91.21300000000001,98.875,123.053,8.0,0.45,SYNTHETIC SET shoulder_pan 91.213 8.000,SYNTHETIC SET shoulder_lift 98.875 8.000,SYNTHETIC SET elbow_flex 123.053 8.000
2000087,SYNRAW000087,4,3,8,4,6,4,-0.253,2.369,61.095,-0.253,2.369,61.095,-0.0044156830075456534,0.04134684997974567,1.0663089065059357,-110.90818533883284,-1.7181172811527048,191.3312871684629,389.0956079979724,-110.90818533883284,-1.7181172811527048,191.3312871684629,77.4,79.2,66.4,77.147,81.569,127.495,8.0,0.45,SYNTHETIC SET shoulder_pan 77.147 8.000,SYNTHETIC SET shoulder_lift 81.569 8.000,SYNTHETIC SET elbow_flex 127.495 8.000
2000088,SYNRAW000088,9,8,4,9,5,9,22.15,31.934,33.856,22.15,31.934,33.856,0.386590429316744,0.5573534433318692,0.5908986715552003,-188.22828257297337,126.91441115219637,341.0923209204773,336.6138314827638,-188.22828257297337,126.91441115219637,341.0923209204773,77.4,79.2,66.4,99.55000000000001,111.134,100.256,8.0,0.45,SYNTHETIC SET shoulder_pan 99.550 8.000,SYNTHETIC SET shoulder_lift 111.134 8.000,SYNTHETIC SET elbow_flex 100.256 8.000
2000089,SYNRAW000089,7,5,9,7,5,6,12.437,11.74,66.686,12.437,11.74,66.686,0.21706659907053474,0.20490165418413428,1.1638902649849387,-173.98336917598468,71.90014601472124,256.9745407116916,333.8509765910241,-173.98336917598468,71.90014601472124,256.9745407116916,77.4,79.2,66.4,89.837,90.94,133.086,8.0,0.45,SYNTHETIC SET shoulder_pan 89.837 8.000,SYNTHETIC SET shoulder_lift 90.940 8.000,SYNTHETIC SET elbow_flex 133.086 8.000
2000090,SYNRAW000090,1,9,9,1,0,9,-15.471,33.075,70.6,-15.471,33.075,70.6,-0.2700198885760427,0.5772676500971246,1.2322024519079966,-303.29136167212005,-54.44492799144267,358.0513891178784,204.10423458811937,-303.29136167212005,-54.44492799144267,358.0513891178784,77.4,79.2,66.4,61.929,112.275,137.0,8.0,0.45,SYNTHETIC SET shoulder_pan 61.929 8.000,SYNTHETIC SET shoulder_lift 112.275 8.000,SYNTHETIC SET elbow_flex 137.000 8.000
2000091,SYNRAW000091,9,0,9,9,7,1,20.142,-15.199,67.67,20.142,-15.199,67.67,0.3515442179366978,-0.2652725930106181,1.1810643048245628,-113.8177282006727,141.6437257715884,79.95732260125176,411.3389017617303,-113.8177282006727,141.6437257715884,79.95732260125176,77.4,79.2,66.4,97.542,64.001,134.07,8.0,0.45,SYNTHETIC SET shoulder_pan 97.542 8.000,SYNTHETIC SET shoulder_lift 64.001 8.000,SYNTHETIC SET elbow_flex 134.070 8.000
2000092,SYNRAW000092,9,5,2,9,9,3,23.104,9.696,22.069,23.104,9.696,22.069,0.4032408703807699,0.1692271242733702,0.3851767126226286,-71.59903815985508,182.76384560751802,155.81347468279276,465.7574555139294,-71.59903815985508,182.76384560751802,155.81347468279276,77.4,79.2,66.4,100.504,88.896,88.46900000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 100.504 8.000,SYNTHETIC SET shoulder_lift 88.896 8.000,SYNTHETIC SET elbow_flex 88.469 8.000
2000093,SYNRAW000093,7,2,8,7,8,2,10.624,-7.009,58.628,10.624,-7.009,58.628,0.18542377973187757,-0.12233012727228257,1.0232516338592355,-85.29706129320036,77.7893538369323,120.17230372145141,421.93567156904743,-85.29706129320036,77.7893538369323,120.17230372145141,77.4,79.2,66.4,88.024,72.191,125.028,8.0,0.45,SYNTHETIC SET shoulder_pan 88.024 8.000,SYNTHETIC SET shoulder_lift 72.191 8.000,SYNTHETIC SET elbow_flex 125.028 8.000
2000094,SYNRAW000094,8,6,1,8,8,5,17.021,19.0,16.521,17.021,19.0,16.521,0.29707249198195484,0.33161255787892263,0.2883458457219832,-73.11890525862364,130.681751791367,213.87070746145625,446.43609766556335,-73.11890525862364,130.681751791367,213.87070746145625,77.4,79.2,66.4,94.421,98.2,82.921,8.0,0.45,SYNTHETIC SET shoulder_pan 94.421 8.000,SYNTHETIC SET shoulder_lift 98.200 8.000,SYNTHETIC SET elbow_flex 82.921 8.000
2000095,SYNRAW000095,1,8,9,1,0,9,-15.431,32.761,70.6,-15.431,32.761,70.6,-0.26932175687524496,0.5717873162458623,1.2322024519079966,-301.36485843012264,-54.82887666859427,356.9274585161798,206.06340088241086,-301.36485843012264,-54.82887666859427,356.9274585161798,77.4,79.2,66.4,61.96900000000001,111.96100000000001,137.0,8.0,0.45,SYNTHETIC SET shoulder_pan 61.969 8.000,SYNTHETIC SET shoulder_lift 111.961 8.000,SYNTHETIC SET elbow_flex 137.000 8.000
2000096,SYNRAW000096,1,4,5,1,8,4,-19.449,5.865,42.792,-19.449,5.865,42.792,-0.33944908622037717,0.10236356062946743,0.7468612935134136,-94.02483422630354,-143.35679320398052,180.8091857391449,430.5426870621648,-94.02483422630354,-143.35679320398052,180.8091857391449,77.4,79.2,66.4,57.95100000000001,85.065,109.19200000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 57.951 8.000,SYNTHETIC SET shoulder_lift 85.065 8.000,SYNTHETIC SET elbow_flex 109.192 8.000
2000097,SYNRAW000097,9,4,9,9,5,5,23.183,5.918,69.78,23.183,5.918,69.78,0.4046196804898454,0.10328858513302443,1.217890752041643,-180.27700310564276,136.92117573811066,224.73292982962639,347.8077099614322,-180.27700310564276,136.92117573811066,224.73292982962639,77.4,79.2,66.4,100.583,85.11800000000001,136.18,8.0,0.45,SYNTHETIC SET shoulder_pan 100.583 8.000,SYNTHETIC SET shoulder_lift 85.118 8.000,SYNTHETIC SET elbow_flex 136.180 8.000
2000098,SYNRAW000098,4,8,9,4,1,9,-1.927,32.52,69.665,-1.927,32.52,69.665,-0.03363249468593073,0.5675810727485561,1.2158836234018497,-289.3718096711797,-7.086623692398141,356.7724295261376,210.74737198017777,-289.3718096711797,-7.086623692398141,356.7724295261376,77.4,79.2,66.4,75.473,111.72,136.065,8.0,0.45,SYNTHETIC SET shoulder_pan 75.473 8.000,SYNTHETIC SET shoulder_lift 111.720 8.000,SYNTHETIC SET elbow_flex 136.065 8.000
2000099,SYNRAW000099,8,6,4,8,7,6,17.743,17.405,38.504,17.743,17.405,38.504,0.30967376918135386,0.3037745563096131,0.6720215751878966,-120.58301071490585,121.40123352761147,255.36689716331313,398.3660518420099,-120.58301071490585,121.40123352761147,255.36689716331313,77.4,79.2,66.4,95.143,96.605,104.904,8.0,0.45,SYNTHETIC SET shoulder_pan 95.143 8.000,SYNTHETIC SET shoulder_lift 96.605 8.000,SYNTHETIC SET elbow_flex 104.904 8.000
2000100,SYNRAW000100,3,3,6,3,8,3,-5.544,-2.291,48.839,-5.544,-2.291,48.839,-0.09676105373056562,-0.03998549316319009,0.8524013533815106,-64.73606734525717,-42.248532615179194,133.19770651070255,437.3095352015645,-64.73606734525717,-42.248532615179194,133.19770651070255,77.4,79.2,66.4,71.85600000000001,76.909,115.239,8.0,0.45,SYNTHETIC SET shoulder_pan 71.856 8.000,SYNTHETIC SET shoulder_lift 76.909 8.000,SYNTHETIC SET elbow_flex 115.239 8.000
2000101,SYNRAW000101,4,7,9,4,2,9,-2.426,26.356,69.884,-2.426,26.356,69.884,-0.042341687653382434,0.45999897765562553,1.2197058944637174,-253.14423931920348,-10.458540349583982,331.99922205451827,247.07720989103495,-253.14423931920348,-10.458540349583982,331.99922205451827,77.4,79.2,66.4,74.974,105.55600000000001,136.284,8.0,0.45,SYNTHETIC SET shoulder_pan 74.974 8.000,SYNTHETIC SET shoulder_lift 105.556 8.000,SYNTHETIC SET elbow_flex 136.284 8.000
